income,age,dependents,current_debt,late_30,late_60,late_90,credit_utilization,credit_history_years,employment_status,housing,city_tier,dti,creditworthy
420072,44,2,47273,0,0,0,0.5935091644837548,7.7393892484517774,salaried,own,tier2,0.11253625616391745,0
282834,48,0,59610,0,0,0,0.35040938465651994,6.994132221959562,salaried,own,tier2,0.21075981084107906,1
544757,60,1,46899,2,1,0,0.19494403052893156,8.183121900788963,salaried,rent,tier2,0.08609177549501677,1
265224,31,0,46325,0,0,0,0.281533481960988,8.848396730495008,salaried,own,tier3,0.1746649837634722,1
447097,57,0,88628,0,0,0,0.5408475583118253,3.1020313193294418,unemployed,own,tier1,0.19823091861471423,0
307015,21,1,50246,1,0,0,0.3183513707580695,2.6617944648325214,salaried,own,tier3,0.16366175987738657,1
302079,48,1,87329,0,0,0,0.4632551741822414,0.827721334223261,salaried,own,tier2,0.2890958812776432,0
517228,56,0,36401,0,1,0,0.30237629575654557,10.374066389426796,salaried,family,tier1,0.07037811961878894,0
463755,30,4,76111,0,0,0,0.34828800862858955,1.7406780724036244,self_employed,rent,tier1,0.16411904991344714,0
486773,42,1,37085,1,1,0,0.2780515682792228,2.5252572799279625,salaried,family,tier1,0.07618712910345712,0
610677,25,1,47767,0,0,0,0.27144843892049675,0.2,self_employed,own,tier2,0.07822086186924578,0
686518,45,2,31396,0,0,0,0.3919425553936381,9.098655555508572,salaried,own,tier3,0.0457334893771126,1
842122,69,1,99475,0,0,0,0.5413385127971811,7.643360392208333,salaried,rent,tier2,0.11812485963256432,1
378827,61,3,114811,1,0,0,0.6237170035425044,4.520149000085688,self_employed,own,tier2,0.3030715385938335,0
719293,22,1,27804,3,1,0,0.4460253409788,2.0682465396281238,self_employed,rent,tier1,0.03865546972660013,1
543079,42,2,21030,0,0,0,0.30031401639025146,0.2,salaried,own,tier2,0.03872442525647581,1
559396,25,1,86240,1,0,0,0.06459774729386523,6.764370380675405,salaried,family,tier1,0.15416675781473635,1
277884,62,0,51754,1,0,0,0.32640221192246266,3.9308326116384245,salaried,rent,tier2,0.18624485799771728,0
515201,52,0,25611,0,0,0,0.2777202278628968,3.366023038879208,salaried,rent,tier1,0.049711547548866954,1
424873,39,1,33630,0,0,0,0.615502912272186,6.937218478120733,student,family,tier2,0.07915336424127538,1
548392,36,1,111326,0,0,1,0.5836625288061874,5.941053655027924,self_employed,rent,tier2,0.20300446680648165,0
557424,23,0,75960,0,0,0,0.665258160929325,2.7046963381797395,unemployed,own,tier1,0.13627119593136927,0
545799,40,2,114861,0,0,0,0.6628171246960536,3.9873408329805815,student,rent,tier2,0.21044635128660535,0
1011639,62,1,27785,1,0,0,0.36453619070259563,8.597809509319664,salaried,rent,tier3,0.027465319653346667,1
768295,46,0,85788,1,0,0,0.7084532421500797,3.674917402049701,self_employed,own,tier2,0.11166058977775396,0
997037,39,3,52721,1,0,0,0.29178558559301526,5.694931654514993,self_employed,family,tier1,0.052877816953684424,0
291038,66,1,50892,0,0,0,0.4992147560280035,10.313343161793718,self_employed,family,tier2,0.17486446827476204,0
449264,52,2,96977,2,0,0,0.6991347617418135,9.461277758074083,self_employed,own,tier1,0.21585909154735858,0
531617,24,1,179896,1,0,0,0.9007847905687498,8.665146003642825,self_employed,rent,tier2,0.3383935808632566,0
304325,41,2,35067,1,0,0,0.2829116059204523,9.82067575896943,unemployed,own,tier2,0.11522940261437434,1
226039,42,2,37785,1,0,1,0.720636577192055,4.837693284498668,self_employed,own,tier3,0.16716435062768217,0
433044,68,0,10670,0,0,0,0.6147694547331434,14.541808555993859,student,family,tier2,0.02464164304352579,1
749900,60,2,36984,0,0,0,0.3043387339543007,6.21804163122643,self_employed,own,tier1,0.04931920735931078,1
251227,63,0,49404,0,0,0,0.49229519901059976,2.6419072800906,salaried,rent,tier2,0.19665086753336114,0
546289,64,3,123431,0,0,0,0.6477729059638907,2.0435631493125737,salaried,own,tier1,0.22594523060638375,1
1028868,53,1,126947,1,0,0,0.6561347268873535,7.256485826470383,salaried,own,tier3,0.12338531588596231,0
550884,52,0,64960,0,0,0,0.4360496050841389,6.1272166013575395,student,rent,tier2,0.11792010127294271,1
795988,58,0,35537,0,1,0,0.29768539595843174,7.226510041742403,salaried,own,tier2,0.04464591220177988,1
394204,54,0,49526,0,0,0,0.49008662745027237,2.213264447730313,self_employed,own,tier1,0.12563584327446506,1
669820,33,0,74453,0,0,0,0.3174663837680958,3.4640450533256573,salaried,rent,tier2,0.1111548503972454,0
367603,53,1,31216,0,0,0,0.34109279368329143,4.36173139828804,self_employed,rent,tier1,0.08491991401450745,1
197105,34,1,28978,1,0,0,0.7401318408159501,3.7968142263065796,self_employed,rent,tier2,0.14702130951574743,0
495174,61,2,150784,0,0,0,0.35991315680347347,7.342521876887515,salaried,own,tier2,0.30450811429014873,0
723479,35,1,14870,0,0,0,0.5374422712318933,4.84509041835482,salaried,family,tier2,0.020553699927220316,1
764260,57,2,161351,0,0,0,0.5818472908872645,2.7286828509945966,salaried,rent,tier2,0.21112137917664228,0
488034,43,1,64777,1,1,0,0.19684000640738514,0.982875458755629,salaried,rent,tier1,0.13273032952572092,1
651785,44,1,34012,1,0,0,0.7114541211128744,4.1271158358103825,unemployed,own,tier2,0.05218366051324289,0
287539,54,1,52727,0,0,0,0.2855997322233255,3.143502426624468,self_employed,own,tier2,0.1833766041188537,0
60000,31,4,70096,0,1,0,0.48522579371822033,1.6220744374834268,self_employed,rent,tier1,1.1682825776206858,0
302425,55,1,154347,0,0,0,0.6238642334205112,6.132269019904691,self_employed,own,tier1,0.5103646559798856,0
348640,44,2,173921,0,0,0,0.22826273143545106,2.7633683795897226,self_employed,family,tier3,0.49885491327733383,0
312698,68,0,253036,1,0,0,0.18264294733581668,9.525264505210487,student,own,tier3,0.809202989645789,0
457186,57,0,41044,0,0,0,0.3315523293190914,3.368853772910797,self_employed,rent,tier3,0.08977672929435544,0
690261,69,1,77027,0,0,0,0.3716399260510984,11.278981961728732,student,family,tier2,0.11159204311223553,0
749378,49,0,54155,0,0,0,0.4406369054397187,7.438977708050064,self_employed,rent,tier1,0.07226659553023197,1
617663,27,1,28011,1,0,0,0.1701615525065432,7.466464007597443,self_employed,family,tier2,0.045350941983893577,1
417837,37,4,214210,0,1,0,0.3824266804248364,8.824274199205785,salaried,own,tier2,0.5126647363450512,0
577795,44,0,17913,0,0,0,0.11823299793790196,11.095046400143847,unemployed,rent,tier1,0.031003356069337778,1
310421,57,1,82868,0,0,0,0.5554536126959312,9.821971151175084,salaried,own,tier2,0.2669553987180806,0
546014,51,1,134372,0,0,0,0.5916164395976964,4.913225960827638,self_employed,own,tier2,0.2460969807986929,1
782837,50,0,34713,0,0,0,0.14491227058083558,3.1033816469762607,salaried,rent,tier1,0.044343319242655076,0
414728,39,0,39380,0,0,0,0.1824060266250442,9.930200158656998,self_employed,own,tier3,0.09495415871885814,1
299675,64,1,107183,1,0,0,0.22989566708118467,5.380348888923759,salaried,family,tier3,0.3576656130304011,0
197257,58,1,24140,1,0,0,0.16542190755018546,5.373626233700325,student,rent,tier2,0.12238282738393735,1
330473,28,1,63797,1,0,0,0.09407117682041852,3.947586541209089,salaried,family,tier1,0.19304754066008062,1
220910,25,0,30032,3,0,0,0.18551700356917253,5.206885126582421,salaried,rent,tier2,0.13594822470499043,1
818888,36,0,57213,0,0,0,0.0912341798371493,6.813589488712711,salaried,own,tier2,0.06986747502315453,1
262732,26,2,58496,1,1,1,0.6239751059138376,6.211313316054589,salaried,rent,tier2,0.22264786906568448,0
543706,61,1,51378,0,0,0,0.040969413760356746,3.0268831045629683,salaried,rent,tier2,0.09449739528576277,1
627678,56,0,31073,0,1,0,0.0401977311664978,7.714915977305432,self_employed,family,tier1,0.049505121559519596,1
642921,37,2,359305,0,0,0,0.14275030443853365,2.539291780457053,student,own,tier3,0.5588639913380933,0
810230,26,2,133234,0,0,0,0.3127925085476373,3.8364562904404416,salaried,rent,tier2,0.16444046726085812,0
60000,50,4,70385,0,0,0,0.7336422917249725,7.468255318707562,unemployed,rent,tier2,1.1730894169596535,0
568117,43,0,89534,0,0,0,0.1968597877813224,6.30589251095364,salaried,family,tier1,0.15759881482796595,1
402574,44,1,71487,1,0,0,0.42967776622185605,9.68977906254463,salaried,own,tier1,0.17757619978140712,1
517222,58,2,74903,0,0,0,0.6721717287468765,6.372073612961757,self_employed,own,tier1,0.14481827289670582,1
707088,31,0,88607,1,1,0,0.314678287571852,7.96243249238833,unemployed,family,tier2,0.12531353466167144,1
746044,32,1,31749,0,0,0,0.4129515446035658,7.817788559087593,student,rent,tier2,0.04255673802787444,1
566462,30,0,93325,0,0,0,0.3297815570332115,5.288834238498206,self_employed,family,tier2,0.16475215381978628,0
397043,35,0,75031,1,0,0,0.39687994924261666,4.605892016723365,salaried,rent,tier1,0.18897448953724597,1
185899,30,1,30436,1,0,0,0.4035643706048553,4.843995446483582,unemployed,family,tier3,0.16372512862153993,0
215549,60,1,61261,0,0,0,0.20414046176748582,10.428411500505916,unemployed,rent,tier2,0.28421280619647477,0
733859,37,4,25435,1,0,0,0.3343514197228528,3.8769670914056706,salaried,own,tier1,0.03465953277679145,0
438165,26,0,77856,0,0,0,0.23143757156195732,5.290663777689394,self_employed,own,tier2,0.17768827552739408,1
417624,52,1,49250,0,1,0,0.6738188208183331,8.454401538864131,self_employed,own,tier2,0.11793001166973452,0
734343,61,1,294426,1,0,0,0.38929008425187545,5.204455219568573,student,rent,tier3,0.4009389177298184,0
610497,40,0,70949,1,0,0,0.5346139567422761,7.118106835410858,salaried,own,tier1,0.1162149960368891,0
281674,58,1,92773,1,0,0,0.5571864251794055,3.371201880057123,self_employed,rent,tier3,0.3293649573724202,0
692397,41,0,48537,0,0,0,0.26113489663391526,7.36704759719024,salaried,family,tier2,0.07010015798973683,0
667698,33,3,28376,0,0,0,0.658798290457733,7.329307207686622,salaried,own,tier1,0.04249964300781304,1
370491,25,1,35123,0,0,0,0.6493002169166388,3.5974752076852488,salaried,rent,tier3,0.09480148374606859,1
399643,30,2,66962,1,0,0,0.4724348865212911,9.616402740079007,salaried,rent,tier3,0.16755527063463993,0
529872,44,1,369778,0,1,0,0.22864655473673318,2.897497782685071,salaried,own,tier2,0.6978630267236042,0
366915,52,0,8297,0,0,0,0.5781293718030985,5.119204072521347,self_employed,own,tier2,0.022613470012760397,1
597207,62,1,74492,0,0,0,0.09641123236856317,6.713921927953769,salaried,own,tier2,0.12473499774842911,1
272233,30,1,62490,0,0,0,0.5294147060839214,3.6464555289668223,salaried,own,tier1,0.2295471935279167,0
446669,21,4,18132,0,0,0,0.6093091621979205,7.729578173720881,salaried,own,tier1,0.04059474345289631,1
431490,25,1,85301,1,0,0,0.6015543973602921,5.702332434354599,unemployed,rent,tier2,0.1976893837962775,1
689918,22,3,31762,1,0,0,0.7041314715719119,6.970043312788914,self_employed,own,tier1,0.046037583241778104,0
281537,54,0,70560,0,0,0,0.8250116054816906,6.862879672862276,unemployed,own,tier1,0.2506250313469008,0
458375,33,0,57563,0,0,0,0.4649423045975497,2.464143041252975,salaried,rent,tier1,0.12558205949100046,1
659598,44,1,40428,0,1,0,0.1723860759228149,9.784092352344349,student,own,tier1,0.06129230826106375,0
924431,33,2,20540,0,0,0,0.5181017385183792,3.400912081899679,salaried,own,tier2,0.022219765273551295,1
654384,38,1,32758,2,0,0,0.6109611791434384,3.4199094374574255,salaried,own,tier2,0.05006050630106839,0
562181,26,1,28173,0,0,0,0.5587898090327414,5.709616551673667,salaried,rent,tier2,0.050115132219298156,1
455073,67,4,73206,0,1,0,0.09396400460425841,5.768671175298529,student,own,tier2,0.1608667907413164,1
557110,58,0,114555,1,0,0,0.23848884729378378,1.707189317851638,self_employed,rent,tier1,0.20562405377432183,0
450207,47,2,82078,1,1,0,0.3698974208398968,7.5496295768106485,salaried,own,tier2,0.18231165806214458,0
519415,32,1,51794,0,0,0,0.3281345942334952,4.967594507162915,salaried,rent,tier1,0.09971619210083685,0
60000,29,0,105847,2,1,0,0.5248119328690831,4.4823906821135795,salaried,own,tier1,1.764129135485028,1
502854,45,1,41959,0,0,0,0.4518169405832651,3.9321998203279867,salaried,rent,tier1,0.08344218374548808,0
749217,36,0,48926,0,1,0,0.5995026265564879,8.419876388573096,salaried,own,tier1,0.06530290651085703,0
622043,24,0,57782,0,0,0,0.5130501331828119,6.9008561999636155,salaried,rent,tier2,0.09289110408342499,1
269801,60,0,42578,1,0,0,0.078737100983537,9.017912284335539,unemployed,own,tier1,0.15781349211551948,0
148252,61,0,17226,0,0,0,0.7672870482336314,8.395201180102216,salaried,family,tier3,0.11619472189910751,1
597874,38,0,82545,0,1,0,0.4285306277325227,2.4396866646944173,unemployed,family,tier2,0.1380649789672819,0
732567,46,0,36047,0,0,0,0.6135680863390254,5.911931161402515,self_employed,own,tier1,0.049207425948311595,0
682694,64,1,59793,0,0,0,0.475881688285385,6.44712081155765,student,rent,tier3,0.08758504840238014,0
825833,32,1,52788,0,0,0,0.2708261662744199,5.1912066114002435,unemployed,own,tier1,0.06392104416209043,1
854450,51,1,53399,1,0,1,0.4626462845744473,6.089961004339401,self_employed,own,tier2,0.0624953633797548,1
305290,32,2,19786,1,0,0,0.29865168444074275,7.5089480677504525,student,family,tier1,0.06481357789673539,1
105979,22,1,43610,0,0,0,0.8289225431612292,6.323647356478484,salaried,family,tier2,0.4114993092104093,0
378470,33,0,89353,1,0,0,0.31739724340287107,6.014955748422948,salaried,own,tier1,0.2360907577794083,0
537895,69,1,119379,0,0,0,0.27327041365482235,3.5027537809565366,salaried,own,tier1,0.22193789062943708,1
196126,39,0,27417,1,0,0,0.6472454005706352,2.290844658805424,unemployed,rent,tier3,0.13979770392609522,0
295441,30,1,27821,2,0,0,0.28048937690005427,12.14710234578855,salaried,rent,tier1,0.09417040181820811,1
564868,55,3,45832,0,0,0,0.34069609481606616,6.696311191359742,salaried,own,tier1,0.0811388339844467,1
222291,42,3,128289,0,0,0,0.2167007436793784,6.436016715241482,self_employed,own,tier2,0.5771222959898747,0
508871,29,2,48263,0,0,0,0.37144253651587394,3.3537219493797625,salaried,rent,tier2,0.09484491858066152,1
235508,63,1,30305,2,0,0,0.4356171396769549,3.3449585711095136,salaried,own,tier3,0.12868003940719427,0
517063,63,2,135918,3,0,0,0.10493203095337338,6.303076163503346,salaried,own,tier3,0.2628667774427048,1
597300,69,3,328460,1,1,0,0.5088299645109772,9.372473610905965,student,rent,tier2,0.549907778996052,0
479969,36,1,26361,0,0,0,0.5477483470307056,4.012891898976413,salaried,rent,tier1,0.054923068075647556,1
493089,46,1,92491,1,0,0,0.49058067939459793,7.873361072259698,salaried,family,tier1,0.18757463403734426,0
504200,29,1,65727,0,0,0,0.5712377731058979,6.182356744865643,student,own,tier2,0.13035901031529737,0
383663,52,0,32375,1,0,0,0.48585823238420484,2.6835466377203048,salaried,rent,tier3,0.08438590181145557,1
316761,51,4,53699,1,0,0,0.338772145172639,4.822591623701268,salaried,own,tier1,0.16952630700258997,1
353081,41,2,78232,0,0,0,0.1679672685798117,4.800090854820069,salaried,own,tier2,0.22156944080863789,0
752303,58,3,70275,0,0,0,0.6783171943481426,6.673189382669181,self_employed,rent,tier1,0.09341390897961924,1
461146,32,3,84060,1,0,0,0.10544238781789068,4.720540935637056,unemployed,family,tier2,0.182285867071837,0
370976,48,2,33335,1,0,0,0.4527663236488311,4.461391837831325,unemployed,own,tier2,0.08985765907053954,0
626586,58,2,27133,0,0,0,0.42277513705327086,3.1706993126578595,salaried,own,tier3,0.04330438183245086,1
469832,50,2,34963,0,0,0,0.6723179474227958,10.398165792263825,salaried,family,tier2,0.07441616386890394,1
371290,27,0,50563,0,0,0,0.5072973868333812,5.744354236957971,salaried,rent,tier2,0.13618392189186956,1
615926,32,1,19232,0,2,0,0.4707322710790582,6.04034710150286,self_employed,rent,tier2,0.031225457092812457,0
409610,60,4,56448,1,0,0,0.21027954524654555,3.0728878067364214,unemployed,own,tier2,0.13780938492536524,1
241371,47,0,49333,0,0,0,0.719578210589618,6.652113149532659,self_employed,family,tier1,0.20438660660401592,1
699253,63,1,46510,0,0,0,0.6405631204455495,5.131687813553486,student,own,tier1,0.06651448561875671,0
493759,42,2,49935,0,0,0,0.7624845235692984,5.142515981871042,self_employed,own,tier2,0.10113379932486999,1
591836,54,2,63758,0,0,0,0.38191346252604835,5.12951210144293,self_employed,rent,tier2,0.1077299534321206,0
463094,30,3,41139,2,0,0,0.35100223659610535,4.916478576772177,unemployed,rent,tier2,0.08883688169255281,0
619288,55,0,98660,0,0,1,0.2577360329823716,6.263163931837828,unemployed,own,tier1,0.15931332651013672,1
656920,39,0,26516,0,0,0,0.37865690452560996,4.874986019997213,unemployed,own,tier2,0.04036481786707244,0
762061,40,1,47630,0,0,0,0.29205419793253123,4.719763523832286,self_employed,rent,tier1,0.06250158209912722,1
412053,60,0,11287,0,0,0,0.4303465050848103,12.699220867626359,self_employed,family,tier2,0.02739364967648034,1
875234,25,1,79508,0,0,0,0.6696066470565909,0.2,salaried,rent,tier2,0.09084268827107189,0
378626,54,1,227209,1,0,0,0.6904247121625641,9.51543699618589,unemployed,rent,tier2,0.6000890011707756,0
443864,61,3,115420,1,0,0,0.48627006699342684,5.769163828138529,salaried,family,tier1,0.2600360812737708,0
123369,47,1,60778,0,0,0,0.7233666603718165,11.420416992732015,salaried,own,tier1,0.4926485760055118,1
782091,23,1,49205,0,0,0,0.4910538039001235,1.8934262945213547,unemployed,rent,tier1,0.06291534186369546,0
139603,50,2,80646,0,0,0,0.4532370208206863,9.912740420177624,unemployed,family,tier1,0.5776803903026583,0
642322,40,0,71199,0,0,0,0.5284556298719315,15.393155353845614,self_employed,rent,tier1,0.11084755492039439,1
659568,54,0,13319,0,0,0,0.10528923724957232,1.8202110677158378,salaried,family,tier1,0.02019373733528675,0
485110,61,2,36023,1,0,0,0.6748962000307566,5.784164324336785,self_employed,rent,tier2,0.07425748895340245,0
490206,41,0,74581,0,0,0,0.1465362467058056,6.203347502239634,salaried,own,tier2,0.15214264320530838,0
720264,25,1,273951,0,0,0,0.13852096440510586,2.023704086894827,self_employed,rent,tier2,0.38034867672095224,0
390091,24,0,58828,1,1,0,0.5843651484286283,2.9061698300142806,salaried,own,tier1,0.1508070493540118,0
669686,26,2,54173,1,0,0,0.5529783941492554,8.352249375267709,unemployed,own,tier3,0.08089319752436556,0
880827,57,0,15399,0,1,0,0.15113880223510565,7.973727967233793,self_employed,own,tier1,0.01748281179308049,1
532003,37,0,47571,0,0,0,0.13404599380526142,4.2753391127014755,self_employed,own,tier1,0.08941951193290384,1
827823,27,1,101441,1,0,0,0.2427450087407825,4.966264502847745,salaried,rent,tier3,0.12253983198966618,0
179819,52,2,54669,0,0,1,0.338126023741918,1.73255536551412,salaried,own,tier2,0.304026467681672,0
225233,38,0,14269,0,0,0,0.3148292246452921,6.392151851860908,self_employed,own,tier2,0.06335390855539506,1
575460,57,1,84825,1,0,0,0.28439150197796315,8.043487565564183,salaried,rent,tier1,0.1474046426165978,1
466575,33,1,155543,0,0,0,0.2999077247701439,6.873185655788052,salaried,rent,tier2,0.3333714833443293,0
642282,30,1,53338,0,0,0,0.66648783785849,10.402992954060977,student,family,tier1,0.08304496350246322,0
